CustomerID,Country,Annual_Income,Spending_Score,Purchase_Frequency
8733,USA,35551,94,22
8734,South Africa,107511,75,14
8735,UK,83206,34,6
8736,France,89900,21,19
8737,Germany,41296,13,1
8738,USA,105216,54,7
8739,India,33066,25,2
8740,Brazil,43892,21,24
8741,UK,90577,1,19
8742,India,89590,58,1
8743,China,92173,69,26
8744,South Africa,91293,86,9
8745,Brazil,79771,71,21
8746,USA,42484,13,17
8747,Brazil,92865,52,10
8748,France,114074,23,27
8749,Canada,42115,21,6
8750,Rwanda,41038,6,26
8751,France,51622,20,3
8752,China,50886,76,27
8753,Japan,66284,40,20
8754,India,24901,9,24
8755,Kenya,71377,50,15
8756,France,97910,28,21
8757,Canada,64862,11,28
8758,Rwanda,47806,96,22
8759,Japan,32659,75,26
8760,France,38453,88,20
8761,Germany,45498,56,6
8762,Canada,85393,79,3
8763,India,31312,35,10
8764,UK,16436,81,12
8765,Australia,42569,25,1
8766,Japan,73813,99,22
8767,Germany,105485,19,30
8768,Kenya,88229,31,29
8769,UK,60986,81,16
8770,USA,117555,50,17
8771,Canada,68177,87,10
8772,South Africa,24305,63,12
8773,Germany,47646,47,19
8774,Brazil,107838,1,28
8775,USA,91126,58,8
8776,USA,55430,10,23
8777,Kenya,83659,8,8
8778,Japan,19158,26,10
8779,Kenya,89236,34,10
8780,Canada,91067,19,18
8781,Kenya,42738,78,10
8782,Rwanda,24879,72,7
8783,Germany,20543,1,30
8784,China,62924,48,4
8785,South Africa,57348,25,1
8786,Germany,99117,24,11
8787,Rwanda,51679,47,19
8788,Kenya,94118,84,5
8789,France,58888,94,30
8790,USA,45276,69,26
8791,India,118539,67,8
8792,USA,19799,32,2
8793,Rwanda,105627,17,2
8794,USA,108770,61,24
8795,Australia,105141,69,14
8796,South Africa,75558,11,9
8797,South Africa,51534,38,10
8798,Brazil,46668,68,13
8799,Kenya,19111,19,29
8800,China,39686,87,1
8801,UK,87551,17,14
8802,South Africa,87392,13,2
8803,Kenya,31490,91,4
8804,UK,50194,1,28
8805,South Africa,29497,2,19
8806,Brazil,68516,82,1
8807,USA,103730,100,4
8808,Rwanda,59104,97,11
8809,UK,20316,100,13
8810,Kenya,53130,66,27
8811,Canada,85229,68,18
8812,China,44954,16,10
8813,UK,36652,4,5
8814,Brazil,29178,57,1
8815,France,66163,73,14
8816,UK,29751,85,16
8817,Kenya,80961,23,24
8818,China,18044,2,26
8819,South Africa,78165,67,18
8820,Japan,26480,87,27
8821,South Africa,80439,26,3
8822,Japan,58874,7,3
8823,Canada,119533,100,4
8824,Germany,81775,44,7
8825,Germany,21566,33,13
8826,UK,100311,64,9
8827,India,117517,36,3
8828,Kenya,68149,4,17
8829,France,18006,23,15
8830,Brazil,87561,25,27
8831,France,34423,90,10
8832,Japan,119862,92,15
8833,Kenya,105710,92,1
8834,Kenya,107199,85,28
8835,UK,48952,74,27
8836,South Africa,42326,27,22
8837,China,46139,51,21
8838,Brazil,77103,79,10
8839,France,75857,81,7
8840,Rwanda,88638,99,7
8841,China,87652,69,3
8842,Brazil,27937,80,7
8843,France,45161,23,9
8844,Canada,19383,9,8
8845,Japan,100856,33,3
8846,USA,85043,35,26
8847,Brazil,29735,50,5
8848,Japan,74919,24,13
8849,Kenya,110249,88,13
8850,Australia,97055,24,30
8851,India,82561,19,8
8852,Kenya,100455,39,18
8853,UK,52622,61,30
8854,Australia,53135,25,30
8855,China,50658,95,7
8856,Kenya,99677,25,27
8857,Kenya,44696,27,10
8858,Brazil,18773,32,10
8859,UK,39956,11,23
8860,UK,30819,69,11
8861,Australia,16528,33,12
8862,Kenya,101491,19,30
8863,Australia,59588,16,13
8864,USA,85585,99,8
8865,France,114152,11,17
8866,Brazil,35511,75,24
8867,Japan,25119,74,14
8868,Germany,90893,98,17
8869,Kenya,31167,69,19
8870,South Africa,71503,87,16
8871,Brazil,102789,55,9
8872,Brazil,49889,25,20
8873,Brazil,60678,93,10
8874,UK,110334,77,29
8875,China,75262,96,9
8876,UK,19681,34,1
8877,China,95291,12,24
8878,Rwanda,81008,88,3
8879,Australia,113417,21,11
8880,Germany,28690,29,7
8881,UK,40912,51,18
8882,Kenya,21473,23,13
8883,China,56298,33,23
8884,UK,33669,8,23
8885,India,114500,42,25
8886,UK,96998,77,18
8887,Germany,35943,69,16
8888,Germany,53785,41,24
8889,China,115956,74,16
8890,China,78427,63,21
8891,Australia,77001,14,10
8892,Germany,76724,88,9
8893,Germany,25832,62,8
8894,Rwanda,20385,75,19
8895,Kenya,110898,46,3
8896,Rwanda,29708,67,27
8897,USA,73600,93,28
8898,Brazil,38438,53,26
8899,Rwanda,97747,52,24
8900,Canada,95107,94,9
8901,UK,75062,7,2
8902,France,80428,81,19
8903,Australia,101843,84,30
8904,Brazil,26002,54,30
8905,Canada,51153,11,8
8906,USA,37440,25,18
8907,France,82501,59,8
8908,China,47556,88,5
8909,Germany,82963,66,6
8910,India,116145,27,30
8911,Australia,105725,83,10
8912,Japan,105674,58,15
8913,South Africa,21563,93,28
8914,Rwanda,94923,11,4
8915,Germany,20840,55,3
8916,India,30154,19,24
8917,Canada,39194,92,9
8918,China,80020,39,16
8919,France,61861,85,29
8920,Canada,37448,90,16
8921,South Africa,111460,86,15
8922,Germany,38528,70,24
8923,Germany,44402,11,9
8924,France,19352,14,17
8925,Japan,15184,60,21
8926,India,25384,36,12
8927,Canada,29319,41,23
8928,China,35449,2,8
8929,Germany,71333,57,14
8930,Canada,56205,60,27
8931,Kenya,25426,20,18
8932,Japan,22504,22,12
8933,Canada,71578,4,27
8934,Rwanda,73209,56,14
8935,France,48368,93,20
8936,Rwanda,118841,58,23
8937,South Africa,67185,88,5
8938,China,112630,65,1
8939,USA,95221,88,13
8940,France,23724,58,14
8941,Canada,20084,30,2
8942,USA,49810,76,16
8943,Germany,97277,19,5
8944,USA,97297,62,22
8945,Japan,93872,68,1
8946,UK,35872,79,12
8947,Japan,93950,84,19
8948,Rwanda,85333,44,22
8949,France,83843,84,22
8950,UK,113104,61,23
8951,France,17596,21,10
8952,Kenya,32167,10,12
8953,South Africa,102844,30,30
8954,South Africa,104751,24,30
8955,Australia,92331,48,19
8956,China,95520,55,16
8957,South Africa,73326,52,17
8958,Brazil,92670,38,13
8959,Germany,25782,67,7
8960,Germany,57002,93,28
8961,Kenya,102187,8,27
8962,Australia,39022,29,3
8963,Kenya,99458,10,5
8964,Canada,29618,69,4
8965,India,32245,75,28
8966,France,98796,68,15
8967,Brazil,25027,49,17
8968,Brazil,28986,58,12
8969,Rwanda,18526,35,23
8970,Japan,106797,50,14
8971,Japan,59361,40,29
8972,India,82158,12,4
8973,Rwanda,53286,85,17
8974,Kenya,44533,16,11
8975,Rwanda,115961,78,6
8976,Canada,33316,85,4
8977,Australia,23699,48,13
8978,USA,94491,91,20
8979,Japan,112079,100,15
8980,Canada,115960,1,18
8981,China,73465,65,17
8982,Rwanda,31673,22,19
8983,Germany,38395,15,10
8984,Germany,119162,84,5
8985,Canada,38707,67,12
8986,India,99749,14,25
8987,Australia,90937,73,30
8988,South Africa,101732,19,15
8989,Brazil,71416,40,23
8990,India,106512,98,4
8991,Canada,23758,4,8
8992,Australia,82009,33,28
8993,Australia,28281,43,20
8994,France,47548,37,22
8995,UK,33371,66,28
8996,Germany,108899,27,17
8997,Canada,92593,45,30
8998,South Africa,34644,81,6
8999,Rwanda,108659,50,16
9000,Brazil,38874,95,26
9001,Rwanda,103659,63,5
9002,UK,29281,6,14
9003,China,83787,95,2
9004,Japan,37289,67,17
9005,France,20054,67,29
9006,Japan,115020,97,6
9007,UK,81846,59,11
9008,UK,109682,13,2
9009,Japan,64769,21,25
9010,Kenya,44312,64,25
9011,Brazil,111517,37,1
9012,Brazil,19257,80,5
9013,USA,30846,85,8
9014,Rwanda,37483,48,4
9015,South Africa,41558,56,19
9016,China,58188,44,5
9017,Rwanda,28012,13,5
9018,Brazil,48236,4,24
9019,South Africa,119209,95,16
9020,China,60076,73,22
9021,China,63402,33,18
9022,UK,109467,37,11
9023,China,47076,53,17
9024,France,95337,24,29
9025,Japan,90164,89,3
9026,Kenya,89264,51,18
9027,USA,32335,41,4
9028,Rwanda,58773,29,19
9029,Canada,67158,59,9
9030,India,43570,40,5
9031,USA,102995,51,4
9032,France,55658,50,16
9033,USA,74184,36,10
9034,China,87613,79,9
9035,UK,73194,60,16
9036,India,82507,18,20
9037,Brazil,48959,20,22
9038,UK,68072,5,30
9039,China,60588,18,26
9040,China,55533,40,17
9041,India,83582,1,29
9042,India,76743,19,18
9043,Germany,59518,87,15
9044,Australia,27703,26,20
9045,Australia,64456,29,9
9046,South Africa,70491,59,6
9047,Kenya,23043,63,6
9048,UK,118212,98,11
9049,Brazil,83340,83,25
9050,USA,25176,62,28
9051,China,18936,48,20
9052,China,46174,62,3
9053,Germany,97632,18,23
9054,UK,103768,66,12
9055,Kenya,40909,27,15
9056,UK,59158,6,7
9057,Rwanda,23366,70,25
9058,Japan,100125,59,22
9059,South Africa,69337,6,18
9060,India,74331,31,22
9061,Brazil,77197,94,15
9062,Kenya,87042,56,8
9063,India,65924,54,22
9064,Brazil,43842,85,9
9065,Rwanda,32458,41,15
9066,France,102367,18,16
9067,Canada,80382,87,20
9068,Rwanda,89319,23,3
9069,South Africa,26170,92,27
9070,Australia,95145,36,5
9071,Rwanda,59942,25,3
9072,South Africa,103571,7,27
9073,Australia,31208,82,28
9074,Brazil,50178,20,2
9075,Australia,94172,5,2
9076,India,24039,18,4
9077,South Africa,29990,33,3
9078,China,21441,79,9
9079,India,89221,35,30
9080,Brazil,94314,65,23
9081,Kenya,60959,63,22
9082,UK,41862,85,26
9083,India,42273,72,12
9084,Australia,108949,71,24
9085,Germany,57500,41,9
9086,Japan,18956,50,19
9087,Rwanda,87089,30,12
9088,China,103789,38,16
9089,Rwanda,104451,35,26
9090,Australia,17365,66,23
9091,Germany,87204,46,25
9092,Brazil,20000,8,1
9093,France,72072,68,10
9094,Germany,67499,37,25
9095,Canada,84211,85,30
9096,Rwanda,27907,13,23
9097,France,32336,73,10
9098,South Africa,100220,45,30
9099,USA,108847,29,4
9100,China,67331,41,29
9101,Australia,95672,56,11
9102,South Africa,92755,88,28
9103,South Africa,83783,16,22
9104,USA,84951,12,11
9105,India,67509,66,11
9106,Brazil,21472,62,22
9107,China,37380,19,6
9108,UK,118152,30,15
9109,South Africa,42280,16,2
9110,France,36859,88,21
9111,South Africa,114341,13,23
9112,UK,63402,69,22
9113,South Africa,23262,23,3
9114,USA,26066,62,27
9115,Germany,30554,31,28
9116,Germany,22008,53,5
9117,Kenya,102851,17,29
9118,Brazil,95799,49,24
9119,USA,31238,49,11
9120,Japan,118946,67,21
9121,South Africa,97025,26,12
9122,China,32153,13,26
9123,France,74353,38,3
9124,Germany,67092,22,9
9125,Germany,58152,85,27
9126,UK,64104,29,3
9127,UK,39283,45,2
9128,Kenya,61429,46,6
9129,Rwanda,92223,39,24
9130,Australia,103534,69,6
9131,India,69957,78,17
9132,Japan,43887,82,8
9133,UK,61172,68,1
9134,UK,19355,97,25
9135,Kenya,48701,39,8
9136,China,56534,20,22
9137,Rwanda,86442,77,15
9138,Australia,76274,100,18
9139,UK,93108,68,13
9140,Kenya,27279,35,25
9141,France,58491,8,8
9142,China,91147,52,29
9143,India,23261,40,20
9144,USA,19474,36,18
9145,China,106414,6,13
9146,USA,43390,86,14
9147,Germany,41925,70,15
9148,Australia,97174,100,6
9149,India,74051,73,1
9150,Australia,104007,16,7
9151,Rwanda,19787,46,1
9152,India,88398,59,15
9153,Rwanda,73177,38,29
9154,Australia,58724,97,6
9155,China,25663,18,5
9156,Kenya,31120,12,12
9157,Australia,37740,54,26
9158,Canada,117046,91,30
9159,India,17035,47,3
9160,South Africa,115271,1,22
9161,USA,72443,15,20
9162,India,82388,91,14
9163,Germany,67335,80,28
9164,France,58315,21,6
9165,Rwanda,79165,1,4
9166,Canada,119922,93,15
9167,Brazil,61627,67,17
9168,South Africa,23303,12,5
9169,India,64334,28,24
9170,UK,70892,39,6
9171,China,76196,37,10
9172,South Africa,80700,95,9
9173,China,54726,60,4
9174,Australia,115441,31,26
9175,Australia,90751,58,9
9176,South Africa,64606,97,8
9177,China,45694,97,3
9178,Japan,46253,11,30
9179,South Africa,39230,29,22
9180,Canada,68974,89,20
9181,Canada,78545,13,1
9182,USA,31925,51,25
9183,India,21033,54,20
9184,Brazil,77461,19,27
9185,China,17665,58,30
9186,India,42025,36,5
9187,Canada,38533,28,3
9188,Germany,60897,68,4
9189,China,92661,3,29
9190,India,35998,89,25
9191,Canada,76248,41,23
9192,France,119493,35,24
9193,Canada,38057,93,19
9194,Australia,94244,93,15
9195,UK,98608,76,19
9196,Japan,85631,99,16
9197,Rwanda,112031,84,30
9198,Japan,82173,81,23
9199,Australia,95206,76,8
9200,Australia,53734,50,14
9201,Rwanda,77072,100,5
9202,China,79175,74,1
9203,France,117974,82,19
9204,France,78783,30,5
9205,Rwanda,109194,72,3
9206,China,85739,77,30
9207,India,102054,95,17
9208,China,66042,70,7
9209,Brazil,67357,54,17
9210,Brazil,23669,71,26
9211,Japan,82902,85,13
9212,Canada,33910,51,22
9213,Rwanda,71959,28,22
9214,China,111623,64,14
9215,Kenya,15366,85,23
9216,China,63415,21,12
9217,India,24907,88,11
9218,USA,119910,27,1
9219,Japan,110825,27,27
9220,Japan,47780,77,3
9221,Japan,72879,50,12
9222,South Africa,100159,29,9
9223,Canada,50085,39,2
9224,Rwanda,80499,57,14
9225,Australia,35426,92,5
9226,Rwanda,63197,37,3
9227,Germany,22485,93,12
9228,USA,64527,64,12
9229,South Africa,79600,48,29
9230,Kenya,113560,22,21
9231,Kenya,106005,100,7
9232,Canada,96439,30,1
9233,Brazil,83748,28,3
9234,Rwanda,73528,23,11
9235,India,119479,97,13
9236,Australia,42799,4,22
9237,Brazil,61339,3,23
9238,Australia,31087,61,10
9239,France,22446,96,19
9240,Japan,65460,4,4
9241,South Africa,109817,65,22
9242,Australia,73260,12,5
9243,UK,29877,13,11
9244,Japan,39723,34,9
9245,Japan,27943,59,13
9246,India,25306,93,28
9247,South Africa,51784,73,17
9248,USA,35455,31,15
9249,Brazil,105027,71,13
9250,Australia,86448,13,21
9251,Australia,44974,54,11
9252,France,42371,2,1
9253,Japan,113746,33,8
9254,China,116248,50,23
9255,Rwanda,18936,7,5
9256,Germany,48166,18,22
9257,China,40727,51,16
9258,Rwanda,78969,8,4
9259,Australia,43368,55,25
9260,China,83531,76,30
9261,India,54097,43,19
9262,UK,49984,59,18
9263,Australia,65859,30,23
9264,Australia,59291,59,29
9265,UK,80228,9,2
9266,Brazil,107099,92,13
9267,UK,37150,68,16
9268,Kenya,37061,39,22
9269,China,44178,81,27
9270,India,115872,11,8
9271,France,71790,2,19
9272,Brazil,80696,23,3
9273,Canada,30648,63,19
9274,France,76779,22,17
9275,USA,51672,61,9
9276,USA,84109,26,21
9277,USA,75521,12,25
9278,South Africa,49593,32,21
9279,USA,28786,9,23
9280,India,109036,69,17
9281,France,24815,90,25
9282,Rwanda,36966,71,1
9283,Japan,28794,93,4
9284,Germany,46423,33,23
9285,Brazil,114480,24,27
9286,South Africa,36302,89,15
9287,Canada,76064,95,12
9288,China,101800,93,25
9289,Kenya,100140,69,17
9290,Rwanda,42835,38,12
9291,Australia,88356,11,16
9292,Rwanda,64282,32,30
9293,USA,67714,64,13
9294,Canada,82035,72,11
9295,Australia,38814,20,15
9296,Germany,39089,34,29
9297,Canada,88162,42,16
9298,Kenya,70831,8,6
9299,France,47746,66,27
9300,Canada,96673,21,26
9301,South Africa,66940,79,11
9302,USA,101796,70,15
9303,Germany,51476,5,5
9304,China,41283,67,3
9305,Japan,16769,43,26
9306,UK,57278,16,2
9307,South Africa,61994,99,1
9308,USA,77898,73,15
9309,Australia,30634,35,2
9310,Germany,25965,83,28
9311,France,42566,43,29
9312,South Africa,67196,98,20
9313,India,113679,39,6
9314,Germany,63285,10,12
9315,Rwanda,70499,74,21
9316,Australia,34420,20,16
9317,South Africa,40236,1,14
9318,UK,21218,6,4
9319,UK,64892,53,8
9320,Brazil,89031,46,12
9321,Japan,114389,66,23
9322,Australia,79057,38,14
9323,UK,93609,33,20
9324,Brazil,91907,67,26
9325,Brazil,98130,100,13
9326,South Africa,26226,77,29
9327,Brazil,67271,35,5
9328,Germany,25046,79,12
9329,Kenya,52117,45,10
9330,Brazil,19965,22,21
9331,USA,74478,68,19
9332,Australia,93872,17,13
9333,USA,72277,5,9
9334,India,100379,85,11
9335,UK,74613,57,5
9336,Japan,32373,88,28
9337,Brazil,60452,95,13
9338,France,65089,40,10
9339,France,21654,30,18
9340,UK,46280,42,29
9341,India,71141,7,15
9342,France,102943,71,20
9343,Kenya,82894,91,12
9344,Rwanda,41583,88,4
9345,USA,109242,19,5
9346,Kenya,21360,41,8
9347,Canada,68968,34,5
9348,Germany,18743,22,1
9349,China,22159,52,18
9350,France,47151,91,19
9351,Japan,15518,6,19
9352,Brazil,31652,74,10
9353,Japan,93461,95,22
9354,Australia,86011,25,9
9355,Germany,117489,66,26
9356,USA,118465,10,1
9357,India,57348,74,22
9358,Germany,90422,26,25
9359,China,92001,5,20
9360,Canada,91757,86,26
9361,South Africa,39395,68,3
9362,Rwanda,17335,98,13
9363,France,116978,71,6
9364,India,85112,50,6
9365,India,15500,17,29
9366,France,107211,11,18
9367,France,23083,53,5
9368,France,96256,50,17
9369,France,20543,8,29
9370,France,83812,92,25
9371,India,67237,97,25
9372,UK,111171,62,3
9373,UK,104716,89,5
9374,Japan,21613,85,3
9375,UK,81863,76,23
9376,China,55540,90,13
9377,UK,91202,29,15
9378,India,41255,99,17
9379,France,100666,44,15
9380,Kenya,37068,45,5
9381,Brazil,64057,29,22
9382,Brazil,33946,88,14
9383,Rwanda,35547,59,11
9384,China,100237,15,28
9385,Australia,20769,70,14
9386,India,39883,96,7
9387,USA,76340,44,3
9388,Kenya,94199,98,23
9389,Germany,119222,36,20
9390,Japan,117859,84,10
9391,USA,50162,57,11
9392,India,103388,64,30
9393,UK,100924,76,6
9394,France,48434,99,5
9395,South Africa,37102,38,20
9396,USA,36536,17,22
9397,Germany,92891,27,13
9398,Australia,82770,17,12
9399,Brazil,119639,63,19
9400,Australia,65388,11,19
9401,Germany,65775,64,21
9402,France,46147,39,27
9403,UK,65526,2,5
9404,Germany,38659,66,25
9405,Japan,119663,54,20
9406,Germany,97096,29,21
9407,South Africa,38088,45,28
9408,India,83464,88,9
9409,UK,74998,88,4
9410,France,55382,80,29
9411,Kenya,43184,31,15
9412,Rwanda,35099,49,3
9413,Brazil,84810,9,23
9414,Brazil,105506,27,7
9415,Kenya,106280,56,24
9416,Germany,52739,78,20
9417,India,23389,45,20
9418,USA,32352,89,14
9419,Australia,36148,43,14
9420,Australia,46828,22,9
9421,Australia,83040,99,26
9422,South Africa,71795,33,23
9423,USA,73620,27,3
9424,India,119310,40,29
9425,Rwanda,109279,26,9
9426,Australia,109430,83,29
9427,Japan,111531,45,21
9428,USA,72114,45,4
9429,USA,55711,26,17
9430,France,32748,70,25
9431,France,103636,67,6
9432,UK,48691,6,16
9433,Japan,103517,28,27
9434,Japan,80282,67,18
9435,Rwanda,113244,13,13
9436,Rwanda,75360,63,7
9437,UK,25246,13,3
9438,Japan,74395,77,6
9439,China,47486,1,24
9440,Canada,45340,40,3
9441,Australia,99874,37,29
9442,Rwanda,65300,31,28
9443,Rwanda,18086,17,12
9444,France,106071,9,5
9445,UK,29860,64,30
9446,UK,32013,57,22
9447,Japan,22407,13,17
9448,USA,48542,37,10
9449,Kenya,39935,14,7
9450,Brazil,64079,75,4
9451,South Africa,49111,25,10
9452,Germany,71550,95,27
9453,Germany,90697,78,7
9454,UK,104117,57,23
9455,Australia,112813,71,11
9456,China,101936,88,21
9457,Rwanda,91955,100,8
9458,Australia,55565,42,8
9459,UK,34283,42,5
9460,Australia,81470,47,5
9461,France,115290,44,7
9462,Australia,101916,41,22
9463,Japan,94552,3,4
9464,Japan,53233,90,2
9465,China,37695,90,24
9466,Rwanda,105488,1,19
9467,France,57734,79,2
9468,Brazil,96257,11,16
9469,USA,16505,7,12
9470,Kenya,20363,12,15
9471,France,63708,38,10
9472,India,58614,54,23
9473,Canada,16010,67,26
9474,Kenya,34861,53,6
9475,UK,39125,90,24
9476,Kenya,24369,94,13
9477,India,84393,32,30
9478,China,41671,100,6
9479,India,90400,45,23
9480,Rwanda,79512,51,2
9481,Japan,113026,37,26
9482,Australia,90656,59,14
9483,USA,100759,54,18
9484,Germany,112686,18,6
9485,UK,59138,1,25
9486,Kenya,68420,21,30
9487,Rwanda,83089,28,19
9488,Germany,30489,16,27
9489,Australia,74789,48,26
9490,Japan,84925,28,14
9491,Rwanda,64703,22,30
9492,Japan,102486,83,13
9493,Australia,91625,1,8
9494,UK,73228,95,5
9495,Germany,18051,42,13
9496,France,53090,98,6
9497,Japan,43805,70,22
9498,Germany,109978,92,27
9499,Rwanda,59557,3,28
9500,Brazil,17555,95,26
9501,Kenya,65241,80,27
9502,Germany,93303,81,29
9503,Brazil,80994,44,19
9504,Brazil,31066,27,11
9505,Japan,19721,51,27
9506,UK,92982,24,16
9507,Rwanda,21304,20,5
9508,China,57967,32,12
9509,Japan,115224,99,17
9510,Kenya,93763,13,2
9511,Kenya,55462,43,10
9512,UK,86834,20,15
9513,UK,119933,2,19
9514,Rwanda,118450,68,20
9515,India,65155,91,29
9516,Australia,90842,60,25
9517,Australia,17589,89,17
9518,Kenya,52078,4,19
9519,Australia,115545,96,19
9520,Canada,69918,17,13
9521,South Africa,28601,1,13
9522,Japan,22711,33,16
9523,UK,101900,30,22
9524,India,74430,5,21
9525,Brazil,78327,12,3
9526,China,114242,32,4
9527,China,110146,38,27
9528,Brazil,117605,17,7
9529,Germany,18970,58,3
9530,Rwanda,84535,40,9
9531,Germany,101570,96,8
9532,Australia,51176,24,29
9533,Japan,56730,12,18
9534,Canada,97168,95,21
9535,India,28385,19,14
9536,China,20950,29,20
9537,South Africa,116230,85,28
9538,Kenya,88511,90,29
9539,Australia,68009,52,5
9540,USA,101850,92,3
9541,Australia,38398,17,10
9542,Kenya,40277,73,11
9543,USA,41761,21,17
9544,France,79435,60,8
9545,UK,78944,98,9
9546,South Africa,46533,75,8
9547,Brazil,87502,20,20
9548,UK,87123,53,28
9549,Australia,37880,80,2
9550,UK,85627,63,4
9551,India,56753,57,30
9552,France,111666,29,16
9553,Canada,97597,1,9
9554,France,102829,82,26
9555,Kenya,16561,59,9
9556,China,68205,64,21
9557,India,74810,86,5
9558,South Africa,79482,72,26
9559,UK,84192,71,3
9560,South Africa,102154,89,14
9561,Rwanda,101066,94,15
9562,Kenya,102408,98,6
9563,Canada,43330,44,16
9564,UK,31139,48,23
9565,Japan,47977,75,28
9566,Japan,19983,15,10
9567,Germany,54909,35,14
9568,France,79480,23,12
9569,Canada,64029,53,9
9570,Japan,36329,45,23
9571,Germany,51734,85,19
9572,India,57837,92,12
9573,South Africa,89354,13,13
9574,Canada,91454,34,23
9575,Germany,81786,38,13
9576,Brazil,19758,70,17
9577,South Africa,117667,68,2
9578,Canada,82699,5,20
9579,Australia,115157,40,23
9580,South Africa,97673,70,9
9581,Germany,112639,21,21
9582,UK,36832,28,8
9583,Australia,16868,3,7
9584,Rwanda,65665,23,5
9585,Brazil,56862,72,29
9586,Kenya,34728,19,19
9587,Japan,118542,75,3
9588,USA,108565,50,13
9589,Germany,54857,74,6
9590,India,43183,58,26
9591,Germany,103321,92,11
9592,USA,33940,20,4
9593,Brazil,20280,92,3
9594,Brazil,117548,93,4
9595,Australia,17164,72,3
9596,Kenya,107724,83,13
9597,Canada,94624,53,15
9598,India,33405,85,12
9599,Australia,17821,82,15
9600,Kenya,70090,9,26
9601,India,37516,4,11
9602,India,25473,41,11
9603,USA,61454,25,13
9604,Australia,57530,34,12
9605,India,119273,73,6
9606,China,92714,9,29
9607,Rwanda,119472,82,23
9608,Kenya,107554,75,20
9609,USA,97633,13,19
9610,South Africa,94632,9,19
9611,Brazil,84081,80,27
9612,USA,39798,4,3
9613,South Africa,15863,34,16
9614,UK,31148,7,9
9615,UK,101545,15,27
9616,India,69459,38,27
9617,Australia,98345,75,14
